index,generated_output
102780,The width of the product is 13 inches.
102781,The depth of the product is 150mm.
102782,The product is 150mm in diameter.
102783,The width of the product is 150mm.
102784,The height of the product is 2.5 cm.
102785,The width of the product is 5 inches.
102786,The width of the product is 2mm.
102787,The height of the product is 13 cm.
102788,The width of the product is 13 cm.
102789,The width of the product is 3.9 inches.
102790,The depth of the product is 9 cm (3.54 inches).
102791,The width of the product is 9 cm (3.54 inches).
102792,The depth of the product is 4.5 cm.
102793,The height of the product is 4.5 cm.
102794,The width of the product is 157.5 cm.
102795,The product has a height of 5.89 inches (15 cm).
102796,The product has a depth of 7.47 inches (19 cm).
102797,The width of the product is 117.7 inches.
102798,The width of the product is 200 cm.
102799,The product is an archery arm guard.
102800,The width of the product is 9.5 inches.
102801,The width of the product is 19.7 inches.
102802,The height of the product is 26.5 cm.
102803,The height of the product is 60 mm.
102804,The width of the product is 50 mm.
102805,The depth of the product is 50 mm.
102806,The depth of the product is 2 inches.
102807,The height of the product is 205 cm.
102808,The depth of the product is 106 cm.
102809,The maximum weight recommendation is 300 lbs.
102810,The width of the product is 6.5 cm.
102811,The depth of the product is 6.6 inches.
102812,The depth of the product is 0.98 inches or 2.47 centimeters.
102813,The depth of the product is 150cm (60 inches).
102814,The product's item weight is not explicitly indicated in the image.
102815,The product has a height of 8.07 inches.
102816,The depth of the product is 6.3 inches.
102817,The product has a height of 300mm.
102818,"The bottle is a transparent glass with a label that reads ""818 TEQUILA REPOSADO."" The label indicates that the product is a 750ml bottle. The dimensions of the bottle are not explicitly given, but we can infer the following:

- The bottle is cylindrical in shape.
- The visible height of the bottle is approximately 15 cm (150 mm).
- The width of the bottle is approximately 7 cm (70 mm).
- The depth of the bottle is approximately 7 cm (70 mm).

To calculate the volume of the bottle, we can use the formula for the volume of a cylinder:

\[ \text{Volume} = \pi r^2 h \]

where \( r \) is the radius of the base of the cylinder (which is the width of the bottle), and \( h \) is the height of the cylinder (which is the visible height of the bottle).

Given the dimensions:
- Width (\( r \)) = 7 cm
- Height (\( h \)) = 15 cm

\[ \text{Volume} = \pi \times (7 \text{ cm})^2 \times 15 \text{ cm} \]
\[ \text{Volume} = \pi \times 49 \text{ cm}^2 \times 15 \text{ cm} \]
\[ \text{Volume} = 735 \pi \text{ cm}^3 \]

Using \(\pi \approx 3.14\):

\[ \text{Volume} \approx 735 \times 3.14 \text{ cm}^3 \]
\[ \text{Volume} \approx 2343.25 \text{ cm}^3 \]

Therefore, the volume of the 818 Tequila Reposado bottle is approximately 2343.25 cubic centimeters."
102819,The width of the product is 10.24 inches (260 mm).
102820,The depth of the product is 3.54 inches (90 mm).
102821,The height of the product is 10.24 inches (260 mm).
102822,"The depth of the product is 4.3 cm, which is approximately 1.7 inches."
102823,The product size is 180cm (70.9 inches) in length and 35cm (13.8 inches) in depth.
102824,"The height of the product is 35cm, which is equivalent to 13.8 inches."
102825,The product's item weight is 25 grams.
102826,The image does not provide a label indicating the product's item weight.
102827,The height of the product is 5 cm.
102828,The product has a height of 23.8 inches.
102829,The width of the product is 10.8 cm or 4.3 inches.
102830,The depth of the product is 12.5 cm / 4.9 inches.
102831,The product's item weight is 1.15 inches.
102832,The product has a power output of 125W.
102833,The product has a height of 9.2 cm (3.7 inches).
102834,The depth of the product is 9.2 cm (3.7 inches).
102835,The maximum weight recommendation is 4 pounds.
102836,The product has a height range of 35 cm to 49.5 cm.
102837,The width of the product is 35 cm.
102838,The width of the product is 17.5 cm.
102839,The product has a height of 275 mm.
102840,The height of the product in the image is 9 cm.
102841,The width of the product is 12 inches.
102842,The depth of the product is 12 inches.
102843,The maximum weight recommendation in the image is 220 lbs (100 kg).
102844,The depth of the product is 9.84 inches.
102845,The width of the product is 6.2 inches.
102846,The width of the product is 23 inches.
102847,The width of the product is 12 cm.
102848,The height of the product is 12 cm.
102849,The product is 5.9 inches wide.
102850,The depth of the product is 80 cm.
102851,The product has a height of 160 cm.
102852,The product has a width of 2.95 inches (7.49 cm).
102853,"The product is A3 size, which has a height of 462 mm."
102854,The height of the product is 170 cm.
102855,The depth of the product is 14.5 cm.
102856,The height of the product is 14.5 cm.
102857,The depth of the product is 21mm.
102858,The height of the product is 45.25 inches.
102859,The width of the product is 27 inches.
102860,The product has a width of 19.7 inches.
102861,The depth of the product is 7.1 inches.
102862,The product is 15 cm tall.
102863,The depth of the product is 8.5 cm (3.34 inches).
102864,The height of the product is 4.7 inches.
102865,The depth of the product is 3.35 inches.
102866,The height of the product is 9 cm.
102867,The depth of the product is 4.5 cm.
102868,The depth of the product is 1.7 inches.
102869,The product is 13.4 inches tall.
102870,The product has a height of 74 cm.
102871,The width of the product is 19 cm.
102872,The depth of the product is 14 inches (35.5 cm).
102873,The product is 14 inches tall.
102874,The depth of the product is 1.4 inches (35mm).
102875,The depth of the product is 0.18 inches.
102876,The width of the product is 1 inch.
102877,The height of the product is 18 inches.
102878,The height of the product is 44 cm.
102879,The product's item weight is not explicitly indicated in the image.
102880,The product size is 1.75 inches by 5 inches.
102881,The product is 1.75 inches tall.
102882,The depth of the product is 10 cm (4 inches).
102883,The height of the product is 15 cm or 6 inches.
102884,The depth of the product is 57 cm (22.4 inches).
102885,The product is 17.72 inches tall.
102886,The depth of the product is 4.00 cm or 1.57 inches.
102887,The height of the product is 31.49 inches.
102888,The width of the product is 20CM or 8 inches.
102889,The depth of the product is 8 cm.
102890,The width of the product is 43 inches (110 cm).
102891,The depth of the product is 16.5 inches (42 cm).
102892,The height of the product is 43 inches (110 cm).
102893,The product in the image is a roll of ribbon. The height of the product is approximately 15 mm.
102894,The width of the product is 15 mm.
102895,The depth of the product is 15 mm.
102896,The product's item weight is not explicitly indicated in the image.
102897,"The product is a power supply unit (PSU) for an AV to HDMI converter. The power rating is not explicitly stated on the product itself. However, the power supply unit typically has a power output of 5V/1A, which is sufficient for most electronic devices."
102898,The width of the product is 4.17 inches.
102899,"The width of the product is 15 1/4""."
102900,The maximum weight recommendation for the Tranquilo Premium Electric Bath Lift is 310 pounds.
102901,The depth of the product is 6.6 inches.
102902,The depth of the product is 5.8 cm or 2.28 inches.
102903,The product's item weight is 1.1 lb/0.5 kg.
102904,The width of the product is 50mm or 1.97 inches.
102905,The external size of the product is 80mm x 80mm x 50mm.
102906,The height of the product is 7 cm.
102907,The width of the product is 15 cm.
102908,The depth of the product is 15 cm.
102909,The depth of the product is 5.11 inches (13 cm).
102910,The product is 6 cm tall.
102911,The depth of the product is 6 cm.
102912,The depth of the product is 21cm (8.2 inches).
102913,The product is 30cm (11.8 inches) tall.
102914,The width of the product is 14 inches.
102915,"The product size is as follows:

- **Happy Birthday Cake Topper**: 10.5 cm in diameter
- **Happy Birthday Cake Topper**: 11 cm in height
- **Butterfly Cake Topper**: 6.5 cm x 5 cm, 5.5 cm x 4 cm, 5 cm x 3.5 cm, and 4 cm x 3 cm

The depth of the product is the height of the cake topper, which is 11 cm."
102916,The height of the product is 28.3 inches.
102917,The height of the product is 45 inches.
102918,The maximum weight recommendation is 1000 lbs.
102919,The width of the product is 2 inches.
102920,The product has a height of 2 inches.
102921,The depth of the product is 2 inches.
102922,The product is 1.9 cm tall.
102923,The width of the product is 38.99 cm.
102924,The height of the product is 11.99 cm.
102925,The product is 5 inches tall.
102926,The product is 5 inches in height.
102927,The product is 10 cm (3.93 inches) tall.
102928,The product width is 10 cm (3.93 inches).
102929,The height of the product is 23.6 inches.
102930,The width of the product is 23.6 inches.
102931,The product has a width of 100mm.
102932,The product has a height of 3.01 inches.
102933,The width of the product is 16.8 inches.
102934,The depth of the product is 13.7 inches or 35.0 centimeters.
102935,The product has a height of 13.7 inches (35.0 cm).
102936,The depth of the product is 9.45 inches.
102937,The width of the product is 33 inches.
102938,The height of the product is 3.78 inches.
102939,The product is a curtain with a width of 36 inches.
102940,The depth of the product is 19.6 inches.
102941,The product has a width of 8 cm.
102942,The height of the product in the image is 2 inches.
102943,The product is 2 inches tall.
102944,The width of the product in the image is 2 inches.
102945,The height of the product is 9 cm.
102946,"The depth of the product is 10 cm (3.94 inches) for the ""Happy Birthday"" cake topper and 14 cm (5.5 inches) for the motorcycle cake topper."
102947,The product has a width of 90 cm.
102948,The height of the product is 24 inches.
102949,The product is 24 inches wide.
102950,The product is 24 inches tall.
102951,The height of the product is 9 inches.
102952,The depth of the product is 8.5 inches.
102953,The depth of the product is 36 inches.
102954,The depth of the product is 29 cm.
102955,The height of the product is 29 cm.
102956,The height of the product is 55.5 cm.
102957,The product has a width of 22 inches.
102958,The width of the product is 11.5 inches.
102959,The height of the product is 11.5 inches.
102960,The depth of the product is 9.84 inches (25 cm).
102961,The width of the product is 11 cm (4.3 inches).
102962,The height of the product is 11 cm.
102963,The voltage rating of the product is 1.8V.
102964,The product is 80 cm tall.
102965,The depth of the product is 3.75 inches.
102966,The depth of the product is 9.5 cm.
102967,The height of the product is 9.5 cm.
102968,The height of the product is 21 cm (8.26 inches).
102969,The depth of the product is 6.5 cm (2.57 inches).
102970,The height of the product is 6.5 cm or 2.5 inches.
102971,The product has a width of 48mm.
102972,The product has a height of 48mm.
102973,The width of the product is 6.5 inches (16.5 cm).
102974,The height of the product is 6.5 inches (16.5 cm).
102975,The depth of the product is 6.5 inches (16.5 cm).
102976,The width of the product is 25.5 inches.
102977,The product has a height of 7 feet (2.1 meters).
102978,The depth of the product is 7 feet (2.1 meters).
102979,The width of the product is 25mm.
102980,The height of the product is 4.52 inches.
102981,The depth of the product is 0.5 inches.
102982,The width of the product is 1.2 inches.
102983,The product is 1.2 inches tall.
102984,The product has a height of 1.28 inches.
102985,The depth of the product is 1.28 inches.
102986,The height of the product is 4.64 inches.
102987,The product has a height of 4.1 inches.
102988,The product's item weight is 25 grams.
102989,The height of the product is 16 inches or 40 centimeters.
102990,The depth of the product is 50cm.
102991,The width of the product is 20 inches or 50 centimeters.
102992,The product's net weight is 11 ounces (311 grams).
102993,The height of the product is 72 inches.
102994,The recurve bow in the image has a maximum draw length of 28 inches and a bow length of 60 inches.
102995,The product has a height of 12 inches.
102996,The width of the product is 5.08 cm or 2 inches.
102997,The depth of the product is 4 inches.
102998,The width of the product is 5 inches.
102999,The depth of the product is 1.25 inches.
103000,The height of the product is 5.5 inches.
103001,The width of the product is 1.25 inches.
103002,The width of the product is 26 inches.
103003,The depth of the product is 26 inches.
103004,The depth of the product is 190 cm or 75 inches.
103005,The width of the product is 115 cm or 45 inches.
103006,The depth of the product is 2.9 inches.
103007,The height of the product is 5.9 inches.
103008,The maximum weight recommendation is 150 kg.
103009,The product's item weight is 150 kg.
103010,The height of the product is 11 cm.
103011,The depth of the product is 2.95 inches.
103012,The width of the product is 2.95 inches.
103013,The product is about 2 and 1/4 regular cola cans tall.
103014,The depth of the product is 8.9 inches / 23 cm.
103015,The width of the product is 3.1 inches or 8 cm.
103016,The depth of the product is 3.1 inches or 8 cm.
103017,The width of the product is 80cm (31.5 inches).
103018,The depth of the product is 15 cm (5.9 inches).
103019,The calculator size is 6.3 inches by 3.15 inches by 0.4 inches.
103020,The depth of the product is 6 inches.
103021,The width of the product is 6.3 inches or 16 cm.
103022,The width of the product is 32 inches.
103023,The height of the product is 72 inches.
103024,The product's item weight is 3.53 to 5.29 ounces.
103025,The width of the product is 11.8 inches.
103026,The depth of the product is 5.9 inches.
103027,The height of the product is 5.9 inches.
103028,The height of the product is 5.9 inches or 15.5 centimeters.
103029,The depth of the product is 5.9 inches (15.5 cm).
103030,The depth of the product is 8.3 cm / 3.3 inch.
103031,The width of the product is 9.2 cm or 3.6 inches.
103032,The depth of the product is 119mm (4.68 inches).
103033,The product has a height of 119mm (4.68 inches).
103034,The width of the product is 0.5 cm.
103035,"The product has the following dimensions:

- Folded: 9.7 inches
- Unfolded: 11.7 inches

The product is 11.7 inches wide when folded and 15.5 inches wide when unfolded."
103036,The product is a single-faced ribbon.
103037,The width of the product is 25mm.
103038,The product is 25mm in height.
103039,The depth of the product is 13cm (5.12 inches).
103040,The height of the product is 39 cm (15.4 inches).
103041,The depth of the product is 4.5cm/1.77in.
103042,The width of the product is 5 cm (1.97 inches).
103043,The width of the product is 75.5 inches.
103044,The product's item weight is 12.5 grams.
103045,The width of the product is 60 cm.
103046,The width of the product is 3.3 inches.
103047,The height of the product is 19 cm (7.5 inches).
103048,The maximum weight recommendation is 400 pounds.
103049,The width of the product is 11 cm.
103050,The depth of the product is 11 cm.
103051,The product has a height of 6.0 inches.
103052,The product has a width of 3.5 cm (1.37 inches).
103053,The product has a depth of 3.5 meters (137.8 inches).
103054,The product's item weight is 100 lb.
103055,The maximum weight recommendation is 100 pounds.
103056,The product in the image is a mannequin. The height of the mannequin is 69 inches.
103057,The depth of the product is 69 inches.
103058,The depth of the product is 3.9 cm (1.5 inches).
103059,The maximum weight recommendation in the image is 300KG.
103060,The product's item weight is 300 kg.
103061,The width of the product is 14 cm.
103062,The height of the product is 74 cm.
103063,The depth of the product is 2.3 inches.
103064,The width of the product is 2.3 inches.
103065,The width of the product is 2 meters.
103066,The height of the product is 2 meters.
103067,The height of the product is 8.5 inches (21.5 cm).
103068,The height of the product in the image is approximately 3.3 inches.
103069,The depth of the product in the image is approximately 3.3 inches.
103070,The depth of the product is 5.7 inches or 14.5 cm.
103071,The product has a height of 5.7 inches or 14.5 centimeters.
103072,The width of the product is 5.7 inches or 14.5 centimeters.
103073,The depth of the product is 40 inches.
103074,The width of the product is 20 inches.
103075,The width of the product is 22.5 cm.
103076,The height of the product is 22.5 cm.
103077,The depth of the product is 22.5 cm.
103078,The height of the product is 13.4 inches.
103079,The width of the product is 13.4 inches.
103080,"The width of the product is 3.40""."
103081,The product is 8.9 inches high.
103082,The height of the product is 3.2 inches.
103083,The depth of the product is 2.9 inches.
103084,The product is 300 cm wide.
103085,The product has a height of 95 mm.
103086,The product has a width of 4.13 inches.
103087,The depth of the product is 7.76 inches.
103088,The product has a height of 7.76 inches.
103089,The product size is 50cm (1.64ft).
103090,The product size is 50cm (1.64ft) long.
103091,The depth of the product is 2.9 inches.
103092,The width of the product is 10.25 inches or 26 cm.
103093,"The depth of the product is 3/4 inch, which is equivalent to 20.875 mm."
103094,The width of the product is 7.87 inches.
103095,The depth of the product is 7.3 inches.
103096,"The product is length adjustable, with a maximum length of 68 inches."
103097,The product is 68 inches tall.
103098,The depth of the product is 55 cm.
103099,The width of the product is 18 cm.
103100,The product is 10 inches in height.
103101,The depth of the product is 4 inches.
103102,The maximum load capacity is 1.5 kg.
103103,The product's net weight is 38 grams.
103104,The product has a height of 103mm.
103105,The depth of the product is 103mm.
103106,The width of the product is 35 inches.
103107,The product has a height of 9.00 cm (3.54 inches).
103108,The depth of the product is 9.00 cm (3.54 inches).
103109,The width of the product is 9.00 cm or 3.54 inches.
103110,The width of the product is 7.48 inches or 19 cm.
103111,The height of the product is 7.48 inches or 19 cm.
103112,The product is 23 inches tall.
103113,The depth of the product is 19.5 cm.
103114,The product has a height of 45 cm.
103115,The product has a height of 128mm.
103116,The depth of the product is 12mm.
103117,The width of the product is 26 cm.
103118,The width of the product is 28.1 inches.
103119,The height of the product is 24 cm.
103120,The height of the product is 90 cm.
103121,The height of the product is 29.9 inches.
103122,"The height of the product is 200mm, which is approximately 7.9 inches."
103123,The depth of the product is 33 inches.
103124,The width of the product is 50cm (19.7 inches).
103125,The width of the product is 3.4 inches.
103126,The height of the product is 3.4 inches.
103127,The depth of the product is 16 inches.
103128,The product has a depth of 1-5/8 inches.
103129,The depth of the product is 7 cm.
103130,The product is 15.8 cm tall.
103131,The width of the product is 15.8 cm.
103132,"The depth of the product is 14 cm, which is 5.51 inches."
103133,The width of the product is 19.5 cm or 7.67 inches.
103134,The depth of the product is 19.5 cm (7.67 inches).
103135,"The product features are:

1. Lightweight
2. Easy to clean
3. Design for Stanley Cup

The height of the product is 19.5 cm (7.67 inches)."
103136,The height of the product is 43.8 cm.
103137,The width of the product is 5.16 inches.
103138,The product is 35 cm tall.
103139,The product is 35 cm (13.8 inches) long.
103140,The depth of the product is 0.98 inches.
103141,The width of the product is 0.98 inches.
103142,The width of the product is 4.09 inches.
103143,The height of the product is 65 inches.
103144,The depth of the product is 2.0 inches.
103145,The product has a height of 12.5 inches.
103146,The width of the product is 9.0 inches.
103147,The width of the product is 8.7 inches.
103148,The depth of the product is 8.7 inches.
103149,The product is 5x5 feet tall.
103150,"The width of the product is 5x5ft, which is 150x150cm."
103151,The product is 11 inches tall.
103152,The depth of the product is 11 inches (28 cm).
103153,The depth of the product is 12.5 inches / 32 cm.
103154,The product has a height of 16.1 inches or 41 cm.
103155,The width of the product is 12.5 inches or 32 centimeters.
103156,The height of the product is 100mm.
103157,The depth of the product is 2.75 inches.
103158,The product has a width of 2.75 inches.
103159,The product has a height of 21.6 inches.
103160,The width of the product is 1.57 inches or 40 millimeters.
103161,The depth of the product is 0.8 inches.
103162,The width of the product is 4.3 inches.
103163,The height of the product is 23 cm.
103164,The product has a height of 16.5 cm.
103165,The width of the product in the image is 20 cm.
103166,The product weight is about 13 kg.
103167,The maximum weight recommendation is 300 kg.
103168,The product is 4.17 inches tall.
103169,The height of the product is 24.3 cm.
103170,The width of the product is 7 cm.
103171,The depth of the product is 7 cm.
103172,The height of the product in the image is 7 cm.
103173,The height of the product is 29 cm (11.5 inches).
103174,The product is 7.08 inches tall.
103175,The depth of the product is 18 cm.
103176,The height of the product is 8.5 inches.
103177,The depth of the product is 92 inches.
103178,The product has a height of 15.75 inches.
103179,The depth of the product is 15.75 inches.
103180,The width of the product is 15.75 inches.
103181,The depth of the product is 19.6 inches or 50 cm.
103182,The product has a height of 25.5 inches (65 cm).
103183,The width of the product is 19.7 inches.
103184,The product has a height of 19.7 inches.
103185,The height of the product is 8.46 inches.
103186,The width of the product is 7.5cm (3 inches).
103187,The depth of the product is 7.5 cm (3 inches).
103188,The height of the product is 10 cm (3.9 inches).
103189,The depth of the product is 78 mm.
103190,The height of the product is 78 mm.
103191,The product's item weight is 4.6 grams.
103192,The width of the product is 5 inches.
103193,The depth of the product is 5 inches.
103194,The product has a height of 5.1 inches.
103195,The product width is 10 cm.
103196,The depth of the product is 10 cm.
103197,The width of the product is 6.3 inches.
103198,The depth of the product is 6.3 inches.
103199,The height of the product is 35.5 inches.
103200,The product has a height of 23 cm.
103201,The product size is 10.4 inches by 5.9 inches.
103202,The product is 10.4 inches wide.
103203,The width of the product is 3FT.
103204,The product information indicates that the flag is made of 100% durable polyester and has a canvas header. The flag measures 3 x 5 feet in size.
103205,The depth of the product is 3.5 inches (9 cm).
103206,The product has a height of 15 3/4 inches.
103207,The depth of the product is 30 cm.
103208,The height of the product is 35 cm.
103209,The height of the product is 15.7 inches.
103210,The depth of the product is 9.2 cm.
103211,The width of the product is 9.8 cm.
103212,The product has a height of approximately 30 cm.
103213,The width of the product is 150mm.
103214,The depth of the product is 300mm.
103215,The product is 1.2 inches deep.
103216,The depth of the product is 2.4 inches.
103217,The width of the product is 2.4 inches.
103218,The depth of the product is 22 inches.
103219,The product is 47 inches tall.
103220,The height of the product is 31 cm (12.21 inches).
103221,The width of the product is 2.95 inches.
103222,The height of the product is 6.69 inches.
103223,The depth of the product is 2.5 inches.
103224,The width of the product is 2.5 inches.
103225,The product has a width of 8.1 cm.
103226,The depth of the product is 8.1 cm.
103227,The product's item weight is not explicitly indicated in the image.
103228,The product has a height of 4 cm.
103229,The depth of the product is 4 cm.
103230,"The depth of the product is 64mm, which is approximately 2.51 inches."
103231,The width of the product is 64mm.
103232,The product has a height of 64mm.
103233,The depth of the product is 15 inches or 38 centimeters.
103234,The height of the product is 3 inches.
103235,The depth of the product is 6.7 inches / 17 cm.
103236,The width of the product is 6.7 inches or 17 centimeters.
103237,The width of the product is 12.5 inches or 31.5 centimeters.
103238,The product's item weight is not explicitly indicated in the image.
103239,The height of the product is 19.6 inches.
103240,The product has a width of 55mm.
103241,The depth of the product is 55mm.
103242,The width of the product is 5 cm.
103243,The width of the product is 10 inches.
103244,The product is a vertical banner with dimensions of 27.5 inches (length) and 10 inches (height).
103245,The net weight of the bow is 2.2 pounds.
103246,The depth of the product is 90cm or 35 inches.
103247,The product has a height of 90cm or 35 inches.
103248,The product has a height of 6 cm (2.4 inches).
103249,The depth of the product is 3.7 inches.
103250,The product has a height of 3.7 inches.
103251,The product has a height of 39.76 inches.
103252,The product is 58 inches tall.
103253,The width of the product is 58 inches.
103254,The depth of the product is 180 GSM.
103255,The height of the product is 8 inches or 20 centimeters.
103256,The width of the product is 15 inches or 38 centimeters.
103257,The product is 4-3/4 inches high.
103258,The width of the product is 4-3/4 inches.
103259,The height of the product is 4-3/4 inches.
103260,The height of the product is 10cm (4 inches).
103261,The height of the product in the image is 12.5 cm.
103262,The depth of the product is 12.5 cm.
103263,The product is 13 cm tall.
103264,The voltage rating mentioned in the product illustration is 1.35V.
103265,The width of the product is 10 inches (25.4 cm).
103266,"The product in the image consists of two toy figures: a banana and a robot. The banana is 7 cm tall, and the robot is 6.5 cm tall. 

To determine the depth of the product, we need to consider the height of each toy figure separately. 

- The banana is 7 cm tall.
- The robot is 6.5 cm tall.

Since the banana is taller than the robot, the depth of the product is the height of the banana. Therefore, the depth of the product is 7 cm."
103267,The width of the product is 6.5 cm.
103268,The depth of the product is 25 cm.
103269,The depth of the product is 9.6 inches.
103270,The product is 5.9 inches tall.
103271,The product has a width of 9.6 inches.
103272,The product has a height of 7.5 inches.
103273,The depth of the product is 7.5 inches.
103274,The width of the product is 7.5 inches.
103275,The depth of the product is 3.98 inches.
103276,The width of the product is 2.48 inches.
103277,"The product has the following features:

1. **Velcro zipper design**: Double protection with zippers and Velcro on both sides to prevent dogs from falling.
2. **Neck elastic design**: Comfortable, not a dog's neck.
3. **Breathable mesh design**: Provides ventilation.
4. **Thickened broadband design**: Provides additional support and comfort.

The product does not explicitly mention any weight."
103278,The image does not provide a label indicating the maximum weight recommendation.
103279,The product has a height of 170 cm.
103280,The product has a height of 2.66 inches.
103281,The product has a width of 1.26 inches.
103282,The product's item weight is 1.77 cubic feet.
103283,The width of the product is 24 inches.
103284,The depth of the product is 36 inches.
103285,The width of the product is 14.6 inches.
103286,The height of the product is 14.6 inches.
103287,The product has a width of 29.5 cm.
103288,The product has a height of 29.5 cm.
103289,The depth of the product is 1.4 inches.
103290,"The product has the following dimensions:

- 5.8 inches (King Caspar)
- 4.7 inches (King Melchior)
- 1.4 inches (Camel)
- 1.6 inches (King Balthasar)"
103291,The depth of the product is 18 cm.
103292,The product has a height of 18 cm.
103293,The width of the product is 3.0 cm.
103294,The width of the product is 38 inches.
103295,The product has a height of 12 cm.
103296,The product has a height of 10.5 cm.
103297,The depth of the product is 24 cm.
103298,The height of the product is 24 cm.
103299,The depth of the product is 3.54 inches.
103300,The width of the product is 3.54 inches.
103301,The width of the product is 27 cm (10.52 inches).
103302,The depth of the product is 34.5 cm.
103303,The width of the product is 34.5 cm.
103304,The product has a height of 156 cm.
103305,The height of the product is 16 cm (6.3 inches).
103306,The width of the product is 21cm or 8.26 inches.
103307,The product is a white wooden nativity scene with LED lights. The nativity scene is 21 cm tall and 20 cm wide. The dimensions are shown in the image.
103308,The height of the product is 21.6 inches.
103309,The product width is 2.6 meters.
103310,"The product in the image is a telescopic ladder, which has a height of 2.6 meters."
103311,The depth of the product is 2.6 meters.
103312,The width of the product is 2.88 inches.
103313,The product is 2.88 inches tall.
103314,The depth of the product is 1.4 inches or 3.5 centimeters.
103315,The width of the product is 9.0 cm / 3.5 in.
103316,The depth of the product is 24 inches.
103317,The width of the product is 24 inches.
103318,The product's item weight is 100 grams.
103319,The height of the product is 5.5 inches or 14 centimeters.
103320,The product has a height of 28cm (11 inches).
103321,The depth of the product is 8 cm or 3.15 inches.
103322,The product is 12 inches tall and 18 inches wide.
103323,The product has a width of 18.2 cm.
103324,The maximum weight recommendation is 22 pounds (10 kilograms).
103325,The depth of the product is 4.75 inches (12.07 cm).
103326,The width of the product is 24 inches (60.96 cm).
103327,The depth of the product is 8 inches.
103328,The product has a height of 7.48 inches (19 cm).
103329,The width of the product is 2.8cm (1.10 inches).
103330,The depth of the product is 2.8cm (1.10 inches).
103331,The width of the product is 21.5 cm (8.5 inches).
103332,The depth of the product is 4 cm (1.6 inches).
103333,The width of the product is 8.8 inches or 22.5 centimeters.
103334,The depth of the product is 8.8 inches (22.5 cm).
103335,The width of the product is 23 inches.
103336,The depth of the product is 23 inches.
103337,The height of the product is 5.1 inches.
103338,The height of the product is 25 cm.
103339,The depth of the product is 8 cm.
103340,The height of the product is 32.3 inches.
103341,The width of the product is 30.3 inches.
103342,The depth of the product is 3 pieces.
103343,"The product is 51"" x 87""."
103344,The width of the product is 51 inches.
103345,The product is 15 cm (5.9 inches) tall.
103346,The width of the product is 60cm (24 inches).
103347,The depth of the product is 2.5 inches.
103348,The product is 3.3 inches tall.
103349,The product's item weight is 705 grams.
103350,The width of the product is 10.6 inches.
103351,The height of the product is 14.1 inches.
103352,The product is 97 cm tall.
103353,The product is 8 cm tall.
103354,The depth of the product is 7 feet (210 cm).
103355,The width of the product is 9.1 inches.
103356,The depth of the product is 9.1 inches.
103357,The depth of the product is 10x8 inches.
103358,The product is 8 cm tall.
103359,The width of the product is 60 cm (23.6 inches).
103360,The width of the product is 7.1 inches.
103361,The product has a height of 9 inches.
103362,The depth of the product is 9 inches.
103363,The width of the product is 380mm.
103364,The depth of the product is 535mm.
103365,The product width is 15cm or 5.9 inches.
103366,The product is 15 cm (5.9 inches) deep.
103367,The product is 30 cm deep.
103368,The product has a width of 80cm.
103369,The width of the product is 1.5 cm (0.59 inches).
103370,The product is 1.5 cm tall.
103371,The height of the product is 16 inches.
103372,The width of the product is 11.7 cm or 4.5 inches.
103373,The width of the product is 45 cm.
103374,The depth of the product is 45 cm.
103375,The depth of the product is 90.6 cm.
103376,The product has a width of approximately 100 pixels.
103377,"The product is described as ""超薄型グリップテープ,"" which translates to ""Ultra-thin Grip Tape."" The thickness of the grip tape is mentioned as 0.6mm."
103378,The depth of the product is 3 inches.
103379,The width of the product is 3 inches.
103380,The height of the product is 5.5 inches.
103381,The height of the product is 68 inches.
103382,The height of the product is 33.5 inches.
103383,The height of the product is 12.9 inches.
103384,The width of the product is 50 cm.
103385,"The dimensions of the product are as follows:

- Width: 150 cm
- Height: 90 cm

These dimensions are perfect, as indicated by the text ""Medidas Perfectas"" (Perfect Measurements) in the image."
103386,The width of the product is 20 cm.
103387,"The product is a circular light fixture with a diameter of 3000K, 4000K, and 6500K color temperatures."
103388,The product has a height of 118.5 cm.
103389,The height of the product is 21 cm.
103390,The width of the product is 21 cm.
103391,The depth of the product is 21 cm.
103392,The product has a height of 158 cm.
103393,The width of the product is 15.5 mm.
103394,The depth of the product is 45.5 mm.
103395,The depth of the product is 8.9 cm.
103396,The height of the product is 15.9 cm.
103397,The depth of the product is 2.95 inches or 7.5 centimeters.
103398,The product is 37 inches tall.
103399,The depth of the product is 11 inches.
103400,The depth of the product is 40 cm.
103401,The height of the product is 40 cm.
103402,The height of the product is 1.9 inches.
103403,The width of the product is 1.9 inches.
103404,The width of the product is 31.3 inches.
103405,The product has a height of 5.1 inches.
103406,The depth of the product is 3 inches.
103407,The width of the product is 3 inches.
103408,"The product size is as follows:

- Height: 38 cm
- Width: 21 cm
- Depth: 30 cm

The dimensions are as follows:

- Height: 38 cm
- Width: 21 cm
- Depth: 30 cm

The product size is 38 cm x 21 cm x 30 cm."
103409,The height of the product is 18.11 inches.
103410,The depth of the product is 12.20 inches.
103411,The height of the product is 3 cm.
103412,The depth of the product is 3 cm.
103413,The height of the product is 8.86 inches.
103414,The product is 11.6 inches tall.
103415,The depth of the product is 4.9 inches or 12.5 centimeters.
103416,The width of the product is 4.9 inches or 12.5 centimeters.
103417,The product has a height of 110 cm.
103418,The depth of the product is 58.00 mm.
